,checkpoint,model,seed,shuffle_utterances,augment_frames,multiple_frames,cnn,eval_type,eval_dataset,stage,trial_idx,categories,logits,pred,correct,target_category,config,filtered
623,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,623,"['crib', 'computer', 'floor', 'ground']","[0.14852507412433624, 0.006290068384259939, 0.823860764503479, 0.021324090659618378]",2,False,crib,contrastive_transformer_embedding,False
624,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,624,"['crib', 'basket', 'floor', 'table']","[0.9897363185882568, 0.004388896282762289, 0.0012177354656159878, 0.004657086916267872]",0,True,crib,contrastive_transformer_embedding,False
625,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,625,"['crib', 'ball', 'puzzle', 'foot']","[0.9697994589805603, 0.0037191722076386213, 0.003634525230154395, 0.022846868261694908]",0,True,crib,contrastive_transformer_embedding,False
626,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,626,"['crib', 'car', 'puzzle', 'ground']","[0.760901153087616, 0.019894026219844818, 0.13541242480278015, 0.08379235118627548]",0,True,crib,contrastive_transformer_embedding,False
627,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,627,"['crib', 'ground', 'chair', 'window']","[0.9812443852424622, 0.001455097459256649, 0.014482597820460796, 0.0028179753571748734]",0,True,crib,contrastive_transformer_embedding,False
628,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,628,"['crib', 'ball', 'paper', 'door']","[0.657333254814148, 0.003635351313278079, 0.005242132116109133, 0.333789199590683]",0,True,crib,contrastive_transformer_embedding,False
629,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,629,"['crib', 'sand', 'room', 'table']","[0.5972526669502258, 0.054978858679533005, 0.24420520663261414, 0.10356327146291733]",0,True,crib,contrastive_transformer_embedding,False
630,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,630,"['crib', 'sand', 'puzzle', 'door']","[0.43484577536582947, 0.32735568284988403, 0.22434188425540924, 0.013456698507070541]",0,True,crib,contrastive_transformer_embedding,False
631,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,631,"['crib', 'ball', 'road', 'toy']","[0.9761542677879333, 0.005130214616656303, 0.011527031660079956, 0.007188476622104645]",0,True,crib,contrastive_transformer_embedding,False
632,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,632,"['crib', 'cat', 'table', 'basket']","[0.9793236255645752, 0.001105987816117704, 0.007892515510320663, 0.011677844449877739]",0,True,crib,contrastive_transformer_embedding,False
633,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,633,"['crib', 'table', 'road', 'basket']","[0.9422810673713684, 0.025727108120918274, 0.013753794133663177, 0.01823810301721096]",0,True,crib,contrastive_transformer_embedding,False
634,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,634,"['crib', 'floor', 'chair', 'door']","[0.9193484783172607, 0.002489707199856639, 0.07421960681676865, 0.003942232113331556]",0,True,crib,contrastive_transformer_embedding,False
635,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,635,"['crib', 'table', 'floor', 'foot']","[0.5816663503646851, 0.017811238765716553, 0.007486959919333458, 0.3930354714393616]",0,True,crib,contrastive_transformer_embedding,False
636,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,636,"['crib', 'sand', 'paper', 'ground']","[0.9189478158950806, 0.06482375413179398, 0.003951994702219963, 0.012276374734938145]",0,True,crib,contrastive_transformer_embedding,False
637,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,637,"['crib', 'chair', 'room', 'hand']","[0.7734965682029724, 0.03916475921869278, 0.13501952588558197, 0.05231921374797821]",0,True,crib,contrastive_transformer_embedding,False
638,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,638,"['crib', 'door', 'car', 'puzzle']","[0.9881077408790588, 0.0007194249192252755, 0.002796793356537819, 0.008375954814255238]",0,True,crib,contrastive_transformer_embedding,False
639,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,639,"['crib', 'table', 'ground', 'road']","[0.9778899550437927, 0.01343252882361412, 0.005982365924865007, 0.0026952463667839766]",0,True,crib,contrastive_transformer_embedding,False
640,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,640,"['crib', 'floor', 'kitchen', 'sand']","[0.9765068888664246, 0.010663102380931377, 0.007810791023075581, 0.005019208416342735]",0,True,crib,contrastive_transformer_embedding,False
641,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,641,"['crib', 'kitchen', 'ball', 'stairs']","[0.9906882047653198, 0.0018109361408278346, 0.0040769390761852264, 0.003423876827582717]",0,True,crib,contrastive_transformer_embedding,False
642,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,642,"['crib', 'car', 'toy', 'paper']","[0.9920550584793091, 0.0028182128444314003, 0.0041240849532186985, 0.0010027093812823296]",0,True,crib,contrastive_transformer_embedding,False
643,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,643,"['crib', 'car', 'table', 'basket']","[0.8575458526611328, 0.031944628804922104, 0.0887291431427002, 0.021780341863632202]",0,True,crib,contrastive_transformer_embedding,False
644,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,644,"['crib', 'window', 'room', 'computer']","[0.8595907092094421, 0.05905194208025932, 0.0063849687576293945, 0.07497239857912064]",0,True,crib,contrastive_transformer_embedding,False
645,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,645,"['crib', 'foot', 'floor', 'car']","[0.6587153077125549, 0.3291015923023224, 0.00610329769551754, 0.006079804617911577]",0,True,crib,contrastive_transformer_embedding,False
646,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,646,"['crib', 'road', 'paper', 'room']","[0.9849292635917664, 0.006246301345527172, 0.006230675149708986, 0.00259377365000546]",0,True,crib,contrastive_transformer_embedding,False
647,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,647,"['crib', 'sand', 'car', 'floor']","[0.8642650246620178, 0.08408118039369583, 0.04156032204627991, 0.010093522258102894]",0,True,crib,contrastive_transformer_embedding,False
648,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,648,"['crib', 'toy', 'foot', 'floor']","[0.5875654816627502, 0.005644335877150297, 0.3256375193595886, 0.08115267008543015]",0,True,crib,contrastive_transformer_embedding,False
649,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,649,"['crib', 'basket', 'foot', 'toy']","[0.968838095664978, 0.015559866093099117, 0.015252656303346157, 0.0003494310367386788]",0,True,crib,contrastive_transformer_embedding,False
650,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,650,"['crib', 'ball', 'paper', 'toy']","[0.9623339176177979, 0.027702001854777336, 0.0023749954998493195, 0.007589003071188927]",0,True,crib,contrastive_transformer_embedding,False
651,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,651,"['crib', 'sand', 'toy', 'floor']","[0.9045239090919495, 0.08233985304832458, 0.0025480925105512142, 0.01058821938931942]",0,True,crib,contrastive_transformer_embedding,False
652,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,652,"['crib', 'basket', 'foot', 'chair']","[0.8292578458786011, 0.09405355155467987, 0.019903142005205154, 0.05678548291325569]",0,True,crib,contrastive_transformer_embedding,False
653,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,653,"['crib', 'puzzle', 'kitchen', 'ground']","[0.6642823815345764, 0.3165263533592224, 0.017285814508795738, 0.0019053928554058075]",0,True,crib,contrastive_transformer_embedding,False
654,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,654,"['crib', 'toy', 'road', 'paper']","[0.13657820224761963, 0.7799390554428101, 0.0780552327632904, 0.005427510477602482]",1,False,crib,contrastive_transformer_embedding,False
655,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,655,"['crib', 'ground', 'cat', 'floor']","[0.9001079201698303, 0.009292211383581161, 0.03726619482040405, 0.05333370715379715]",0,True,crib,contrastive_transformer_embedding,False
656,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,656,"['crib', 'hand', 'ball', 'door']","[0.9763836860656738, 0.013994729146361351, 0.0036829430609941483, 0.005938710644841194]",0,True,crib,contrastive_transformer_embedding,False
657,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,657,"['crib', 'car', 'computer', 'door']","[0.7066384553909302, 0.011886164546012878, 0.2756243348121643, 0.005851007532328367]",0,True,crib,contrastive_transformer_embedding,False
658,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,658,"['crib', 'floor', 'stairs', 'door']","[0.9566835761070251, 0.004101598169654608, 0.02316587045788765, 0.016048992052674294]",0,True,crib,contrastive_transformer_embedding,False
659,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,659,"['crib', 'basket', 'cat', 'road']","[0.9175424575805664, 0.01601831614971161, 0.05630669370293617, 0.010132618248462677]",0,True,crib,contrastive_transformer_embedding,False
660,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,660,"['crib', 'ground', 'foot', 'stairs']","[0.32905152440071106, 0.12387816607952118, 0.4117034673690796, 0.13536690175533295]",2,False,crib,contrastive_transformer_embedding,False
661,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,661,"['crib', 'basket', 'foot', 'room']","[0.6055797338485718, 0.020551063120365143, 0.3540146052837372, 0.019854603335261345]",0,True,crib,contrastive_transformer_embedding,False
662,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,662,"['crib', 'car', 'table', 'puzzle']","[0.9844626188278198, 0.0003693937323987484, 0.002160914707928896, 0.013007069937884808]",0,True,crib,contrastive_transformer_embedding,False
663,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,663,"['crib', 'window', 'room', 'floor']","[0.8896670937538147, 0.044764116406440735, 0.022112516686320305, 0.04345633462071419]",0,True,crib,contrastive_transformer_embedding,False
664,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,664,"['crib', 'paper', 'room', 'sand']","[0.9808776378631592, 0.001192952855490148, 0.0033863454591482878, 0.014542984776198864]",0,True,crib,contrastive_transformer_embedding,False
665,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,665,"['crib', 'paper', 'window', 'stairs']","[0.41818347573280334, 0.021037181839346886, 0.14036719501018524, 0.42041224241256714]",3,False,crib,contrastive_transformer_embedding,False
666,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,666,"['crib', 'kitchen', 'room', 'paper']","[0.9949546456336975, 0.0012889477657154202, 0.002263345755636692, 0.0014930034521967173]",0,True,crib,contrastive_transformer_embedding,False
667,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,667,"['crib', 'road', 'car', 'chair']","[0.9943195581436157, 0.0027193010319024324, 0.002024424960836768, 0.0009366730228066444]",0,True,crib,contrastive_transformer_embedding,False
668,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,668,"['crib', 'ball', 'cat', 'floor']","[0.8680018186569214, 0.0056814951822161674, 0.024103643372654915, 0.10221309959888458]",0,True,crib,contrastive_transformer_embedding,False
669,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,669,"['crib', 'chair', 'room', 'ground']","[0.8676464557647705, 0.05652964115142822, 0.0028674439527094364, 0.07295645773410797]",0,True,crib,contrastive_transformer_embedding,False
670,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,670,"['crib', 'road', 'foot', 'stairs']","[0.9213119745254517, 0.07054733484983444, 0.003114619990810752, 0.005026120692491531]",0,True,crib,contrastive_transformer_embedding,False
671,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,671,"['crib', 'door', 'ground', 'foot']","[0.8537947535514832, 0.0019840127788484097, 0.06281649321317673, 0.0814046561717987]",0,True,crib,contrastive_transformer_embedding,False
672,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,672,"['crib', 'kitchen', 'window', 'door']","[0.8571245670318604, 0.013883298262953758, 0.016950435936450958, 0.11204160749912262]",0,True,crib,contrastive_transformer_embedding,False
673,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,673,"['crib', 'sand', 'toy', 'basket']","[0.6390137076377869, 0.3372727930545807, 0.0005987194017507136, 0.023114778101444244]",0,True,crib,contrastive_transformer_embedding,False
674,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,674,"['crib', 'table', 'car', 'stairs']","[0.4376692473888397, 0.08352725207805634, 0.015457984991371632, 0.46334555745124817]",3,False,crib,contrastive_transformer_embedding,False
675,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,675,"['crib', 'cat', 'foot', 'computer']","[0.49807843565940857, 0.0082288458943367, 0.3530350923538208, 0.14065763354301453]",0,True,crib,contrastive_transformer_embedding,False
676,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,676,"['crib', 'floor', 'puzzle', 'toy']","[0.7110626697540283, 0.0056852842681109905, 0.2538354694843292, 0.029416577890515327]",0,True,crib,contrastive_transformer_embedding,False
677,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,677,"['crib', 'car', 'paper', 'ground']","[0.8867067098617554, 0.05674861744046211, 0.019459152594208717, 0.03708546981215477]",0,True,crib,contrastive_transformer_embedding,False
678,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,678,"['crib', 'ground', 'toy', 'computer']","[0.8015300035476685, 0.14899463951587677, 0.01050545647740364, 0.038969893008470535]",0,True,crib,contrastive_transformer_embedding,False
679,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,679,"['crib', 'floor', 'chair', 'basket']","[0.8835018277168274, 0.014897630549967289, 0.0751262977719307, 0.026474233716726303]",0,True,crib,contrastive_transformer_embedding,False
680,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,680,"['crib', 'kitchen', 'ball', 'computer']","[0.8701702952384949, 0.11565941572189331, 0.013409759849309921, 0.0007605094579048455]",0,True,crib,contrastive_transformer_embedding,False
681,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,681,"['crib', 'door', 'puzzle', 'car']","[0.7306084036827087, 0.014009424485266209, 0.24066118896007538, 0.01472096610814333]",0,True,crib,contrastive_transformer_embedding,False
682,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,682,"['crib', 'paper', 'window', 'ball']","[0.909413754940033, 0.003923002164810896, 0.07586686313152313, 0.010796301066875458]",0,True,crib,contrastive_transformer_embedding,False
683,multimodal_vit_dino_True_text_encoder_transformer_embedding_dim_512_batch_size_8_dropout_i_0.5_pos_embed_type_learned_fix_temperature_True_lr_0.0001_lr_scheduler_True_weight_decay_0.1_max_epochs_400_seed_2,transformer,2,False,True,True,frozen_pretrained,image,saycam,test,683,"['crib', 'door', 'stairs', 'car']","[0.8420606255531311, 0.1378532499074936, 0.008638815954327583, 0.011447294615209103]",0,True,crib,contrastive_transformer_embedding,False
